Date	Action	Direction	Protocol	Application/Service	Local IP address	Local hostname	Local port	Remote IP address	Remote hostname	Remote port	ICMP info	Kind
Dec 18, 2016, 5:05:04 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	202.101.102.194	202.101.102.194	38596		User-defined setting
Dec 18, 2016, 5:05:04 PM	DENIED	Incoming	TCP	Port 12612	121.238.69.101	121.238.69.101	12612	49.80.163.30	49.80.163.30	39368		User-defined setting
Dec 18, 2016, 5:05:03 PM	DENIED	Incoming	TCP	Port 12612	121.238.69.101	121.238.69.101	12612	49.80.163.30	49.80.163.30	39368		User-defined setting
Dec 18, 2016, 5:05:03 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	218.28.83.122	218.28.83.122	4051		User-defined setting
Dec 18, 2016, 5:05:03 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	222.74.31.104	222.74.31.104	13187		User-defined setting
Dec 18, 2016, 5:05:01 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	121.1.145.67	121.1.145.67	60927		User-defined setting
Dec 18, 2016, 5:05:01 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	117.174.249.118	117.174.249.118	5453		User-defined setting
Dec 18, 2016, 5:05:01 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	183.5.190.232	183.5.190.232	24138		User-defined setting
Dec 18, 2016, 5:05:01 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	202.101.102.194	202.101.102.194	32211		User-defined setting
Dec 18, 2016, 5:05:01 PM	DENIED	Incoming	TCP	Yahoo! Messenger	121.238.69.101	121.238.69.101	5050	123.249.27.191	123.249.27.191	706		User-defined setting
Dec 18, 2016, 5:05:01 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	183.5.190.232	183.5.190.232	24138		User-defined setting
Dec 18, 2016, 5:05:00 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	118.42.188.98	118.42.188.98	41123		User-defined setting
Dec 18, 2016, 5:04:59 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	95.249.37.197	95.249.37.197	29518		User-defined setting
Dec 18, 2016, 5:04:59 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	182.44.109.166	182.44.109.166	16001		User-defined setting
Dec 18, 2016, 5:04:58 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	116.230.67.15	116.230.67.15	9564		User-defined setting
Dec 18, 2016, 5:04:58 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	114.231.135.7	114.231.135.7	53219		User-defined setting
Dec 18, 2016, 5:04:58 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	218.28.83.122	218.28.83.122	4051		User-defined setting
Dec 18, 2016, 5:04:57 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	123.53.201.0	123.53.201.0	16314		User-defined setting
Dec 18, 2016, 5:04:57 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	183.60.175.152	183.60.175.152	17699		User-defined setting
Dec 18, 2016, 5:04:57 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	112.231.153.153	112.231.153.153	11203		User-defined setting
Dec 18, 2016, 5:04:57 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	195.226.203.29	195.226.203.29	26881		User-defined setting
Dec 18, 2016, 5:04:57 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	183.60.175.152	183.60.175.152	17695		User-defined setting
Dec 18, 2016, 5:04:56 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	39.155.184.34	39.155.184.34	31303		User-defined setting
Dec 18, 2016, 5:04:56 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	175.1.171.106	175.1.171.106	7883		User-defined setting
Dec 18, 2016, 5:04:56 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 5:04:56 PM	DENIED	Incoming	TCP	Port 1	121.238.69.101	121.238.69.101	1	117.139.128.171	117.139.128.171	19989		User-defined setting
Dec 18, 2016, 5:04:56 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	202.101.102.194	202.101.102.194	32211		User-defined setting
Dec 18, 2016, 5:04:56 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	39.155.184.34	39.155.184.34	31303		User-defined setting
Dec 18, 2016, 5:04:56 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	218.104.77.5	218.104.77.5	38048		User-defined setting
Dec 18, 2016, 5:04:55 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.55.182.97	1.55.182.97	24442		User-defined setting
Dec 18, 2016, 5:04:55 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	39.155.184.34	39.155.184.34	31303		User-defined setting
Dec 18, 2016, 5:04:55 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	112.231.153.153	112.231.153.153	11203		User-defined setting
Dec 18, 2016, 5:04:55 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	58.33.97.199	58.33.97.199	9743		User-defined setting
Dec 18, 2016, 5:04:54 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	1.180.214.7	1.180.214.7	15738		User-defined setting
Dec 18, 2016, 5:04:54 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	111.73.157.195	111.73.157.195	26958		User-defined setting
Dec 18, 2016, 5:04:54 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	183.60.175.152	183.60.175.152	17684		User-defined setting
Dec 18, 2016, 5:04:53 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	114.231.135.7	114.231.135.7	53219		User-defined setting
Dec 18, 2016, 5:04:53 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	111.73.171.67	111.73.171.67	9216		User-defined setting
Dec 18, 2016, 5:04:53 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.180.212.53	1.180.212.53	54108		User-defined setting
Dec 18, 2016, 5:04:53 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	113.221.100.217	113.221.100.217	30481		User-defined setting
Dec 18, 2016, 5:04:53 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	27.155.49.248	27.155.49.248	19653		User-defined setting
Dec 18, 2016, 5:04:53 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	27.155.49.248	27.155.49.248	19653		User-defined setting
Dec 18, 2016, 5:04:52 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 5:04:52 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	123.53.201.0	123.53.201.0	16314		User-defined setting
Dec 18, 2016, 5:04:52 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	114.231.135.7	114.231.135.7	53219		User-defined setting
Dec 18, 2016, 5:04:52 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	124.238.103.80	124.238.103.80	9728		User-defined setting
Dec 18, 2016, 5:04:51 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.221.100.217	113.221.100.217	30013		User-defined setting
Dec 18, 2016, 5:04:51 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	114.222.82.238	114.222.82.238	22592		User-defined setting
Dec 18, 2016, 5:04:51 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	59.115.53.242	59.115.53.242	19770		User-defined setting
Dec 18, 2016, 5:04:51 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	119.147.159.3	119.147.159.3	19018		User-defined setting
Dec 18, 2016, 5:04:50 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	111.226.37.78	111.226.37.78	28026		User-defined setting
Dec 18, 2016, 5:04:50 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	119.147.159.3	119.147.159.3	19018		User-defined setting
Dec 18, 2016, 5:04:50 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	183.48.35.127	183.48.35.127	12080		User-defined setting
Dec 18, 2016, 5:04:50 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	119.147.159.3	119.147.159.3	19018		User-defined setting
Dec 18, 2016, 5:04:49 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	119.129.252.148	119.129.252.148	12079		User-defined setting
Dec 18, 2016, 5:04:49 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	125.93.138.29	125.93.138.29	18383		User-defined setting
Dec 18, 2016, 5:04:49 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	119.129.252.148	119.129.252.148	12078		User-defined setting
Dec 18, 2016, 5:04:48 PM	DENIED	Incoming	TCP	Port 14147	121.238.69.101	121.238.69.101	14147	184.168.131.241	184.168.131.241	80		User-defined setting
Dec 18, 2016, 5:04:48 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	1.180.214.7	1.180.214.7	33830		User-defined setting
Dec 18, 2016, 5:04:48 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	111.73.171.67	111.73.171.67	9216		User-defined setting
Dec 18, 2016, 5:04:48 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	75.119.251.188	75.119.251.188	51413		User-defined setting
Dec 18, 2016, 5:04:48 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	124.238.103.80	124.238.103.80	9728		User-defined setting
Dec 18, 2016, 5:04:47 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	1.180.214.7	1.180.214.7	21064		User-defined setting
Dec 18, 2016, 5:04:47 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	114.231.135.7	114.231.135.7	53219		User-defined setting
Dec 18, 2016, 5:04:47 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.180.212.53	1.180.212.53	54108		User-defined setting
Dec 18, 2016, 5:04:46 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	213.144.12.44	213.144.12.44	51422		User-defined setting
Dec 18, 2016, 5:04:46 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.221.100.217	113.221.100.217	30013		User-defined setting
Dec 18, 2016, 5:04:46 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.180.214.7	1.180.214.7	3235		User-defined setting
Dec 18, 2016, 5:04:45 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	123.186.30.208	123.186.30.208	18238		User-defined setting
Dec 18, 2016, 5:04:45 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	111.38.170.154	111.38.170.154	41778		User-defined setting
Dec 18, 2016, 5:04:44 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	123.115.90.209	123.115.90.209	9842		User-defined setting
Dec 18, 2016, 5:04:44 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	175.12.28.26	175.12.28.26	20757		User-defined setting
Dec 18, 2016, 5:04:44 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	218.66.68.105	218.66.68.105	20495		User-defined setting
Dec 18, 2016, 5:04:43 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.83.68.76	1.83.68.76	22824		User-defined setting
Dec 18, 2016, 5:04:43 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	120.41.148.80	120.41.148.80	1053		User-defined setting
Dec 18, 2016, 5:04:42 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.66.132.97	113.66.132.97	20555		User-defined setting
Dec 18, 2016, 5:04:42 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	182.243.179.7	182.243.179.7	8044		User-defined setting
Dec 18, 2016, 5:04:42 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	120.41.148.80	120.41.148.80	1053		User-defined setting
Dec 18, 2016, 5:04:41 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.183.164.152	1.183.164.152	1636		User-defined setting
Dec 18, 2016, 5:04:40 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	123.186.30.208	123.186.30.208	18238		User-defined setting
Dec 18, 2016, 5:04:40 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.107.65.78	113.107.65.78	27767		User-defined setting
Dec 18, 2016, 5:04:40 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.180.214.7	1.180.214.7	3235		User-defined setting
Dec 18, 2016, 5:04:39 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	58.20.184.135	58.20.184.135	8441		User-defined setting
Dec 18, 2016, 5:04:39 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	180.136.224.194	180.136.224.194	61169		User-defined setting
Dec 18, 2016, 5:04:39 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	195.211.62.60	195.211.62.60	13441		User-defined setting
Dec 18, 2016, 5:04:38 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	218.66.68.105	218.66.68.105	20495		User-defined setting
Dec 18, 2016, 5:04:37 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.203.191.254	1.203.191.254	10816		User-defined setting
Dec 18, 2016, 5:04:37 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.66.132.97	113.66.132.97	20555		User-defined setting
Dec 18, 2016, 5:04:37 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	112.241.58.150	112.241.58.150	27494		User-defined setting
Dec 18, 2016, 5:04:37 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.201.59.242	113.201.59.242	12544		User-defined setting
Dec 18, 2016, 5:04:37 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	218.66.68.105	218.66.68.105	20495		User-defined setting
Dec 18, 2016, 5:04:35 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.107.65.78	113.107.65.78	27767		User-defined setting
Dec 18, 2016, 5:04:35 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.183.164.152	1.183.164.152	1636		User-defined setting
Dec 18, 2016, 5:04:34 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	183.48.35.127	183.48.35.127	42929		User-defined setting
Dec 18, 2016, 5:04:34 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	183.17.124.244	183.17.124.244	17246		User-defined setting
Dec 18, 2016, 5:04:34 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	180.136.224.194	180.136.224.194	61169		User-defined setting
Dec 18, 2016, 5:04:34 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	61.243.46.230	61.243.46.230	31920		User-defined setting
Dec 18, 2016, 5:04:33 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	116.231.249.239	116.231.249.239	7868		User-defined setting
Dec 18, 2016, 5:04:33 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	183.134.71.197	183.134.71.197	27160		User-defined setting
Dec 18, 2016, 5:04:32 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	124.72.76.217	124.72.76.217	16001		User-defined setting
Dec 18, 2016, 5:04:32 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	120.10.159.212	120.10.159.212	8009		User-defined setting
Dec 18, 2016, 5:04:31 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	124.72.76.217	124.72.76.217	16001		User-defined setting
Dec 18, 2016, 5:04:31 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	14.222.180.97	14.222.180.97	25615		User-defined setting
Dec 18, 2016, 5:04:31 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	115.234.247.93	115.234.247.93	20797		User-defined setting
Dec 18, 2016, 5:04:30 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	120.10.159.212	120.10.159.212	8009		User-defined setting
Dec 18, 2016, 5:04:30 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	42.54.89.141	42.54.89.141	21820		User-defined setting
Dec 18, 2016, 5:04:30 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	61.190.213.238	61.190.213.238	48729		User-defined setting
Dec 18, 2016, 5:04:30 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	183.48.35.127	183.48.35.127	42928		User-defined setting
Dec 18, 2016, 5:04:29 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	182.100.28.36	182.100.28.36	6275		User-defined setting
Dec 18, 2016, 5:04:28 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	106.114.131.154	106.114.131.154	14645		User-defined setting
Dec 18, 2016, 5:04:28 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	119.131.242.53	119.131.242.53	6515		User-defined setting
Dec 18, 2016, 5:04:28 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	42.88.64.158	42.88.64.158	14470		User-defined setting
Dec 18, 2016, 5:04:27 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	106.37.90.199	106.37.90.199	21238		User-defined setting
Dec 18, 2016, 5:04:27 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	101.87.181.173	101.87.181.173	27449		User-defined setting
Dec 18, 2016, 5:04:27 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	59.51.27.63	59.51.27.63	2849		User-defined setting
Dec 18, 2016, 5:04:25 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	59.51.27.63	59.51.27.63	2849		User-defined setting
Dec 18, 2016, 5:04:25 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	101.70.130.42	101.70.130.42	3369		User-defined setting
Dec 18, 2016, 5:04:24 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	42.54.89.141	42.54.89.141	21820		User-defined setting
Dec 18, 2016, 5:04:24 PM	DENIED	Incoming	TCP	Remote Login (Telnet)	121.238.69.101	121.238.69.101	23	121.238.245.64	121.238.245.64	43904		User-defined setting
Dec 18, 2016, 5:04:24 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	119.184.47.109	119.184.47.109	19539		User-defined setting
Dec 18, 2016, 5:04:24 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	120.10.159.212	120.10.159.212	8009		User-defined setting
Dec 18, 2016, 5:04:23 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	115.234.247.93	115.234.247.93	20797		User-defined setting
Dec 18, 2016, 5:04:23 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	183.48.21.96	183.48.21.96	16322		User-defined setting
Dec 18, 2016, 5:04:23 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	117.31.76.244	117.31.76.244	1736		User-defined setting
Dec 18, 2016, 5:04:23 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	223.12.208.140	223.12.208.140	1678		User-defined setting
Dec 18, 2016, 5:04:22 PM	DENIED	Incoming	TCP	Port 49181	121.238.69.101	121.238.69.101	49181	183.220.249.53	183.220.249.53	57911		User-defined setting
Dec 18, 2016, 5:04:22 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.198.210.148	1.198.210.148	15672		User-defined setting
Dec 18, 2016, 5:04:22 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	125.92.128.180	125.92.128.180	23551		User-defined setting
Dec 18, 2016, 5:04:21 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	110.90.221.171	110.90.221.171	3357		User-defined setting
Dec 18, 2016, 5:04:21 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	112.67.204.183	112.67.204.183	22005		User-defined setting
Dec 18, 2016, 5:04:21 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	175.148.247.74	175.148.247.74	7573		User-defined setting
Dec 18, 2016, 5:04:21 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.222.47.223	113.222.47.223	2633		User-defined setting
Dec 18, 2016, 5:04:20 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	59.51.27.63	59.51.27.63	2849		User-defined setting
Dec 18, 2016, 5:04:19 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	124.115.139.189	124.115.139.189	5130		User-defined setting
Dec 18, 2016, 5:04:19 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	120.10.159.212	120.10.159.212	8009		User-defined setting
Dec 18, 2016, 5:04:18 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	117.31.76.244	117.31.76.244	1736		User-defined setting
Dec 18, 2016, 5:04:18 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 5:04:18 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	111.124.93.137	111.124.93.137	25011		User-defined setting
Dec 18, 2016, 5:04:17 PM	DENIED	Incoming	TCP	Port 49181	121.238.69.101	121.238.69.101	49181	122.156.114.27	122.156.114.27	22659		User-defined setting
Dec 18, 2016, 5:04:17 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	112.231.157.117	112.231.157.117	20482		User-defined setting
Dec 18, 2016, 5:04:17 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	223.12.208.140	223.12.208.140	1678		User-defined setting
Dec 18, 2016, 5:04:17 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	78.159.192.36	78.159.192.36	35601		User-defined setting
Dec 18, 2016, 5:04:17 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.104.34.16	113.104.34.16	3073		User-defined setting
Dec 18, 2016, 5:04:16 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.198.210.148	1.198.210.148	15672		User-defined setting
Dec 18, 2016, 5:04:16 PM	DENIED	Incoming	UDP	Port 49181	121.238.69.101	121.238.69.101	49181	122.156.114.27	122.156.114.27	54684		User-defined setting
Dec 18, 2016, 5:04:15 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.222.47.223	113.222.47.223	2633		User-defined setting
Dec 18, 2016, 5:04:15 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	112.116.146.85	112.116.146.85	9326		User-defined setting
Dec 18, 2016, 5:04:14 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 5:04:14 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	223.12.208.140	223.12.208.140	1678		User-defined setting
Dec 18, 2016, 5:04:14 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.204.70.7	1.204.70.7	7302		User-defined setting
Dec 18, 2016, 5:04:14 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	144.52.190.80	144.52.190.80	22585		User-defined setting
Dec 18, 2016, 5:04:14 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	49.77.240.225	49.77.240.225	39144		User-defined setting
Dec 18, 2016, 5:04:14 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	111.124.93.137	111.124.93.137	25011		User-defined setting
Dec 18, 2016, 5:04:13 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	115.192.205.105	115.192.205.105	1462		User-defined setting
Dec 18, 2016, 5:04:13 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.204.70.7	1.204.70.7	7302		User-defined setting
Dec 18, 2016, 5:04:12 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	112.231.157.117	112.231.157.117	20482		User-defined setting
Dec 18, 2016, 5:04:11 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	111.124.93.137	111.124.93.137	25011		User-defined setting
Dec 18, 2016, 5:04:11 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.0.213.249	113.0.213.249	19339		User-defined setting
Dec 18, 2016, 5:04:11 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	123.153.52.116	123.153.52.116	37767		User-defined setting
Dec 18, 2016, 5:04:11 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	223.12.208.140	223.12.208.140	1678		User-defined setting
Dec 18, 2016, 5:04:11 PM	DENIED	Incoming	UDP	Port 49181	121.238.69.101	121.238.69.101	49181	122.156.114.27	122.156.114.27	54684		User-defined setting
Dec 18, 2016, 5:04:11 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	111.124.93.137	111.124.93.137	25011		User-defined setting
Dec 18, 2016, 5:04:10 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.225.219.245	113.225.219.245	22323		User-defined setting
